rank,搭配词,共现频数,全局频率,左侧,右侧,MI值
8128,花正芳/nr,1,2,1,0,4.3701
8129,痛痛快快/z,1,2,1,0,4.3701
8130,行驶/v,1,2,1,0,4.3701
8131,特说/n,1,2,0,1,4.3701
8132,八九/m,1,2,1,0,4.3701
8133,李家/nrfg,1,2,1,0,4.3701
8134,勇/n,1,2,0,1,4.3701
8135,首级/b,1,2,1,0,4.3701
8136,十六/m,1,2,1,0,4.3701
8137,隙缝/n,1,2,0,1,4.3701
8138,缩紧/v,1,2,0,1,4.3701
8139,平地上/ns,1,2,0,1,4.3701
8140,好几岁/m,1,2,0,1,4.3701
8141,牛月清/nr,1,2,1,0,4.3701
8142,史料/n,1,2,1,0,4.3701
8143,油锅/n,1,2,1,0,4.3701
8144,窦平/nr,1,2,1,0,4.3701
8145,闭住/v,1,2,1,0,4.3701
8146,一个半/m,1,2,1,0,4.3701
8147,好家伙/e,1,2,1,0,4.3701
8148,搓手/v,1,2,1,0,4.3701
8149,责难/n,1,2,1,0,4.3701
8150,俗物/n,1,2,1,0,4.3701
8151,合作社/l,1,2,0,1,4.3701
8152,开启/v,1,2,0,1,4.3701
8153,沃洛嘉/nr,1,2,1,0,4.3701
8154,普莉西/nr,1,2,1,0,4.3701
8155,胡言乱语/i,1,2,0,1,4.3701
8156,开火/v,1,2,0,1,4.3701
8157,杨重/nr,1,2,1,0,4.3701
8158,楼上楼下/n,1,2,1,0,4.3701
8159,开阔/v,1,2,0,1,4.3701
8160,健/a,1,2,0,1,4.3701
8161,库兹/nr,1,2,1,0,4.3701
8162,米奇/nr,1,2,1,0,4.3701
8163,不可一世/i,1,2,1,0,4.3701
8164,功架/n,1,2,1,0,4.3701
8165,尖儿/n,1,2,1,0,4.3701
8166,吉米/nrt,1,2,0,1,4.3701
8167,装扮/v,1,2,1,0,4.3701
8168,黎吉亚/nr,1,2,1,0,4.3701
8169,猛吸/v,1,2,0,1,4.3701
8170,烦躁不安/z,1,2,1,0,4.3701
8171,抖一抖/i,1,2,1,0,4.3701
8172,强健/a,1,2,0,1,4.3701
8173,回手/v,1,2,0,1,4.3701
8174,王朝/nr,1,2,0,1,4.3701
8175,压下去/v,1,2,1,0,4.3701
8176,揭穿/v,1,2,0,1,4.3701
8177,浓眉/n,1,2,1,0,4.3701
8178,蓬蓬/ns,1,2,1,0,4.3701
8179,上半身/n,1,2,1,0,4.3701
8180,威严地/nz,1,2,0,1,4.3701
8181,挽联/v,1,2,0,1,4.3701
8182,玛丝洛/nr,1,2,1,0,4.3701
8183,将手/n,1,2,0,1,4.3701
8184,炫耀/v,1,2,1,0,4.3701
8185,银钱/n,1,2,1,0,4.3701
8186,急病/n,1,2,0,1,4.3701
8187,崇拜者/n,1,2,1,0,4.3701
8188,柳欣/nr,1,2,1,0,4.3701
8189,恶毒/n,1,2,0,1,4.3701
8190,一举一动/i,1,2,1,0,4.3701
8191,得出结论/i,1,2,0,1,4.3701
8192,函/n,1,2,0,1,4.3701
8193,转机/n,1,2,0,1,4.3701
8194,微乎其微/i,1,2,0,1,4.3701
8195,布勒/nrt,1,2,1,0,4.3701
8196,微笑起来/l,1,2,0,1,4.3701
8197,虚度/n,1,2,1,0,4.3701
8198,掉下/v,1,2,0,1,4.3701
8199,起落/v,1,2,1,0,4.3701
8200,爆响/vn,1,2,1,0,4.3701
8201,希腊人/nz,1,2,1,0,4.3701
8202,流下/v,1,2,0,1,4.3701
8203,心急/a,1,2,0,1,4.3701
8204,产后/n,1,2,1,0,4.3701
8205,浮士德/nr,1,2,0,1,4.3701
8206,爱丽/nr,1,2,1,0,4.3701
8207,西南/ns,1,2,1,0,4.3701
8208,母马/n,1,2,0,1,4.3701
8209,佳肴/n,1,2,1,0,4.3701
8210,奴才/n,1,2,1,0,4.3701
8211,迷信/v,1,2,1,0,4.3701
8212,一无所获/i,1,2,1,0,4.3701
8213,五香/n,1,2,0,1,4.3701
8214,炖肉/n,1,2,0,1,4.3701
8215,铜板/n,1,2,1,0,4.3701
8216,晚车/n,1,2,1,0,4.3701
8217,弓/v,1,2,1,0,4.3701
8218,一文/m,1,2,1,0,4.3701
8219,技术/n,1,2,0,1,4.3701
8220,河谷/ns,1,2,0,1,4.3701
8221,一派/m,1,2,1,0,4.3701
8222,绸缎/n,1,2,1,0,4.3701
8223,旅途/n,1,2,0,1,4.3701
8224,老练/n,1,2,1,0,4.3701
8225,雪藕/nr,1,2,1,0,4.3701
8226,鱼骨/n,1,2,0,1,4.3701
8227,恳切/a,1,2,1,0,4.3701
8228,掐死/v,1,2,1,0,4.3701
8229,恍然/d,1,2,0,1,4.3701
8230,松柏/nr,1,2,0,1,4.3701
8231,琐碎/a,1,2,0,1,4.3701
8232,讪讪地/z,1,2,1,0,4.3701
8233,划船/v,1,2,1,0,4.3701
8234,爪/ng,1,2,1,0,4.3701
8235,恼怒/v,1,2,0,1,4.3701
8236,大嗓门/n,1,2,1,0,4.3701
8237,权/n,1,2,1,0,4.3701
8238,肥胖/a,1,2,0,1,4.3701
8239,老父/n,1,2,0,1,4.3701
8240,糟蹋/v,1,2,0,1,4.3701
8241,师兄/nr,1,2,1,0,4.3701
8242,三十年/m,1,2,0,1,4.3701
8243,这两首/l,1,2,0,1,4.3701
8244,谢/nr,1,2,0,1,4.3701
8245,嗄/e,1,2,1,0,4.3701
8246,羞恨/a,1,2,1,0,4.3701
8247,离京/ns,1,2,1,0,4.3701
8248,敏锐地/n,1,2,1,0,4.3701
8249,圆月/t,1,2,0,1,4.3701
8250,桶/q,1,2,1,0,4.3701
8251,髻/g,1,2,1,0,4.3701
8252,放开手/l,1,2,0,1,4.3701
8253,赶上去/v,1,2,0,1,4.3701
8254,他时/r,1,2,1,0,4.3701
8255,八下/m,1,2,1,0,4.3701
8256,昙花/n,1,2,0,1,4.3701
8257,费劲/a,1,2,1,0,4.3701
8258,枷锁/n,1,2,0,1,4.3701
8259,多长/n,1,2,1,0,4.3701
8260,闷酒/n,1,2,1,0,4.3701
8261,点子/n,1,2,0,1,4.3701
8262,往/t,1,2,1,0,4.3701
8263,词组/n,1,2,0,1,4.3701
8264,收入/v,1,2,1,0,4.3701
8265,十一/m,1,2,0,1,4.3701
8266,心机/n,1,2,1,0,4.3701
8267,不大不小/l,1,2,0,1,4.3701
8268,不期而遇/l,1,2,1,0,4.3701
8269,迟疑不决/i,1,2,1,0,4.3701
8270,一缕缕/i,1,2,1,0,4.3701
8271,维/nr,1,2,0,1,4.3701
8272,陆/n,1,2,1,0,4.3701
8273,那部/r,1,2,0,1,4.3701
8274,棺/ng,1,2,1,0,4.3701
8275,初五/t,1,2,0,1,4.3701
8276,宣德/nr,1,2,0,1,4.3701
8277,布伦达/nr,1,2,1,0,4.3701
8278,猜得出/v,1,2,1,0,4.3701
8279,皋/g,1,2,1,0,4.3701
8280,水坑/n,1,2,1,0,4.3701
8281,水花四溅/nr,1,2,1,0,4.3701
8282,临头/b,1,2,1,0,4.3701
8283,德米特里/nrt,1,2,0,1,4.3701
8284,健儿/n,1,2,0,1,4.3701
8285,光介/n,1,2,0,1,4.3701
8286,萤火/n,1,2,0,1,4.3701
8287,冬夜/t,1,2,0,1,4.3701
8288,某处/r,1,2,1,0,4.3701
8289,校外/s,1,2,1,0,4.3701
8290,寺庙/n,1,2,0,1,4.3701
8291,奥斯曼/nr,1,2,0,1,4.3701
8292,瓷实/n,1,2,1,0,4.3701
8293,石田/n,1,2,1,0,4.3701
8294,阳物/n,1,2,1,0,4.3701
8295,越走越远/i,1,2,1,0,4.3701
8296,四句/m,1,2,0,1,4.3701
8297,绝少/d,1,2,1,0,4.3701
8298,预计/vn,1,2,0,1,4.3701
8299,派出/v,1,2,0,1,4.3701
8300,二圆/n,1,2,0,1,4.3701
8301,举枪/n,1,2,1,0,4.3701
8302,梦醒/v,1,2,1,0,4.3701
8303,小树林/nr,1,2,0,1,4.3701
8304,鲁莽/nr,1,2,0,1,4.3701
8305,含义/n,1,2,1,0,4.3701
8306,中田/ns,1,2,1,0,4.3701
8307,好长时间/n,1,2,0,1,4.3701
8308,仙草/n,1,2,1,0,4.3701
8309,艾尔/nr,1,2,0,1,4.3701
8310,案/ng,1,2,0,1,4.3701
8311,自我介绍/n,1,2,0,1,4.3701
8312,背包/n,1,2,1,0,4.3701
8313,车行/n,1,2,0,1,4.3701
8314,迈克尔/nrt,1,2,0,1,4.3701
8315,心静/a,1,2,1,0,4.3701
8316,贴切/a,1,2,0,1,4.3701
8317,西装店/n,1,2,1,0,4.3701
8318,赏玩/v,1,2,1,0,4.3701
8319,依据/p,1,2,0,1,4.3701
8320,摔倒/v,1,2,1,0,4.3701
8321,难产/n,1,2,1,0,4.3701
8322,寝室/n,1,2,1,0,4.3701
8323,牲畜/n,1,2,0,1,4.3701
8324,战败/n,1,2,0,1,4.3701
8325,泰勒/nr,1,2,1,0,4.3701
8326,苔丝/n,1,2,1,0,4.3701
8327,乱发/v,1,2,1,0,4.3701
8328,一盆/m,1,2,1,0,4.3701
8329,芒/ng,1,2,0,1,4.3701
8330,蓝本/n,1,2,1,0,4.3701
8331,没想/v,1,2,1,0,4.3701
8332,肿瘤/n,1,2,0,1,4.3701
8333,胃口/n,1,2,1,0,4.3701
8334,米海洛/nr,1,2,1,0,4.3701
8335,咸/ns,1,2,0,1,4.3701
8336,鲟鱼/n,1,2,0,1,4.3701
8337,赏钱/v,1,2,0,1,4.3701
8338,想念起/v,1,2,0,1,4.3701
8339,换班/nz,1,2,0,1,4.3701
8340,真个/d,1,2,0,1,4.3701
8341,多些/r,1,2,0,1,4.3701
8342,出嫁/v,1,2,0,1,4.3701
8343,戴奥/nr,1,2,1,0,4.3701
8344,吉尼斯/nr,1,2,1,0,4.3701
8345,委托/n,1,2,1,0,4.3701
8346,聚会/n,1,2,1,0,4.3701
8347,论调/n,1,2,1,0,4.3701
8348,世说/n,1,2,0,1,4.3701
8349,埃及/ns,1,2,0,1,4.3701
8350,金字塔/nr,1,2,0,1,4.3701
8351,晨报/n,1,2,0,1,4.3701
8352,腊月/t,1,2,1,0,4.3701
8353,纪律/n,1,2,1,0,4.3701
8354,薪水/n,1,2,1,0,4.3701
8355,绝妙/a,1,2,0,1,4.3701
8356,达霞/nr,1,2,1,0,4.3701
8357,梅尔/nr,1,2,1,0,4.3701
8358,谜语/n,1,2,0,1,4.3701
8359,歌来/v,1,2,0,1,4.3701
8360,哪位/r,1,2,0,1,4.3701
8361,振奋/v,1,2,1,0,4.3701
8362,合乎/v,1,2,1,0,4.3701
8363,适间/n,1,2,0,1,4.3701
8364,小契/nr,1,2,1,0,4.3701
8365,金银/nz,1,2,1,0,4.3701
8366,哪一年/r,1,2,1,0,4.3701
8367,国民党/nt,1,2,1,0,4.3701
8368,京城/ns,1,2,1,0,4.3701
8369,咸阳/ns,1,2,1,0,4.3701
8370,仙度/n,1,2,0,1,4.3701
8371,故世/n,1,2,0,1,4.3701
8372,一去不返/i,1,2,1,0,4.3701
8373,矣/zg,1,2,1,0,4.3701
8374,赵行德/nr,1,2,1,0,4.3701
8375,忠诚/a,1,2,0,1,4.3701
8376,低调/v,1,2,0,1,4.3701
8377,慌了手脚/i,1,2,1,0,4.3701
8378,精液/n,1,2,0,1,4.3701
8379,刚一/t,1,2,1,0,4.3701
8380,险/a,1,2,0,1,4.3701
8381,强子/n,1,2,0,1,4.3701
8382,安棋尔/nr,1,2,0,1,4.3701
8383,赫利/nr,1,2,1,0,4.3701
8384,佛尔/nz,1,2,1,0,4.3701
8385,巷子口/n,1,2,0,1,4.3701
8386,下马/v,1,2,1,0,4.3701
8387,杂志社/n,1,2,0,1,4.3701
8388,柯尔门/nr,1,2,1,0,4.3701
8389,碾灭/v,1,2,1,0,4.3701
8390,海风/n,1,2,1,0,4.3701
8391,大冢/nrt,1,2,1,0,4.3701
8392,皮大衣/nr,1,2,0,1,4.3701
8393,白手/n,1,2,1,0,4.3701
8394,二三百年/m,1,2,1,0,4.3701
8395,无家可归/i,1,2,1,0,4.3701
8396,芳香/n,1,2,1,0,4.3701
8397,旧诗/n,1,2,0,1,4.3701
8398,秀吉/nr,1,2,1,0,4.3701
8399,表来/v,1,2,1,0,4.3701
8400,惶/a,1,2,1,0,4.3701
8401,蔺益群/nr,1,2,1,0,4.3701
8402,前次/r,1,2,0,1,4.3701
8403,半个世纪/t,1,2,0,1,4.3701
8404,印刷厂/n,1,2,0,1,4.3701
8405,沁人心脾/i,1,2,1,0,4.3701
8406,王钿/nr,1,2,1,0,4.3701
8407,不介意/l,1,2,1,0,4.3701
8408,大院里/ns,1,2,0,1,4.3701
8409,充饥/v,1,2,1,0,4.3701
8410,银座/n,1,2,0,1,4.3701
8411,欧也妮/nr,1,2,1,0,4.3701
8412,木箱/n,1,2,0,1,4.3701
8413,夏季/t,1,2,0,1,4.3701
8414,紫竹林/nr,1,2,0,1,4.3701
8415,三十步/m,1,2,1,0,4.3701
8416,左琪卡/nr,1,2,1,0,4.3701
8417,零碎/a,1,2,0,1,4.3701
8418,姨妈/n,1,2,0,1,4.3701
8419,学院/n,1,2,0,1,4.3701
8420,拍卖/v,1,2,1,0,4.3701
8421,回房/v,1,2,0,1,4.3701
8422,自鸣钟/l,1,2,1,0,4.3701
8423,延惠/nr,1,2,0,1,4.3701
8424,采购/v,1,2,0,1,4.3701
8425,牛顿/nr,1,2,1,0,4.3701
8426,裤兜/n,1,2,0,1,4.3701
8427,记不起来/l,1,2,0,1,4.3701
8428,点名/v,1,2,1,0,4.3701
8429,美容/n,1,2,0,1,4.3701
8430,隐秘/a,1,2,1,0,4.3701
8431,大昌/ns,1,2,1,0,4.3701
8432,亏得/v,1,2,1,0,4.3701
8433,晚报/n,1,2,1,0,4.3701
8434,犀利/a,1,2,1,0,4.3701
8435,有一/r,1,2,1,0,4.3701
8436,间断/d,1,2,0,1,4.3701
8437,招弟/n,1,2,1,0,4.3701
8438,古瓶/n,1,2,0,1,4.3701
8439,波辛尼/ns,1,2,0,1,4.3701
8440,有位/r,1,2,0,1,4.3701
8441,紧紧抓住/l,1,2,1,0,4.3701
8442,绰号/n,1,2,0,1,4.3701
8443,特高/a,1,2,0,1,4.3701
8444,痛打/v,1,2,1,0,4.3701
8445,搭到/v,1,2,1,0,4.3701
8446,心窍/n,1,2,1,0,4.3701
8447,西亚/ns,1,2,0,1,4.3701
8448,葱葱/z,1,2,1,0,4.3701
8449,没趣/v,1,2,1,0,4.3701
8450,下弹/v,1,2,1,0,4.3701
8451,赶去/v,1,2,0,1,4.3701
8452,真该/d,1,2,1,0,4.3701
8453,画室/n,1,2,1,0,4.3701
8454,小杨春/nr,1,2,1,0,4.3701
8455,晚年/t,1,2,1,0,4.3701
8456,产妇/n,1,2,0,1,4.3701
8457,不利于/v,1,2,0,1,4.3701
8458,乌莫/nr,1,2,1,0,4.3701
8459,冤家/n,1,2,1,0,4.3701
8460,公式/n,1,2,1,0,4.3701
8461,老话/n,1,2,0,1,4.3701
8462,青石/n,1,2,1,0,4.3701
8463,在于/v,1,2,0,1,4.3701
8464,甚么/r,1,2,1,0,4.3701
8465,采莲/nr,1,2,0,1,4.3701
8466,黄仲则/nr,1,2,0,1,4.3701
8467,四圈/m,1,2,1,0,4.3701
8468,论文/nz,1,2,1,0,4.3701
8469,前日/t,1,2,0,1,4.3701
8470,变样/n,1,2,1,0,4.3701
8471,早些/d,1,2,0,1,4.3701
8472,昔年/t,1,2,0,1,4.3701
8473,毫无办法/l,1,2,1,0,4.3701
8474,比天/d,1,2,1,0,4.3701
8475,诊断/v,1,2,0,1,4.3701
8476,腻/v,1,2,1,0,4.3701
8477,雪佛兰/nr,1,2,1,0,4.3701
8478,疯疯癫癫/z,1,2,0,1,4.3701
8479,书里/s,1,2,1,0,4.3701
8480,种类/n,1,2,1,0,4.3701
8481,小丘/nr,1,2,1,0,4.3701
8482,古典/ns,1,2,0,1,4.3701
8483,陈妈/nr,1,2,0,1,4.3701
8484,趁现在/l,1,2,0,1,4.3701
8485,压下/v,1,2,1,0,4.3701
8486,说说话/l,1,2,0,1,4.3701
8487,刘东方/nr,1,2,1,0,4.3701
8488,开腔/n,1,2,1,0,4.3701
8489,欧叶妮/nr,1,2,1,0,4.3701
8490,大姑妈/n,1,2,0,1,4.3701
8491,飞往/v,1,2,0,1,4.3701
8492,天健/nr,1,2,0,1,4.3701
8493,逝/v,1,2,1,0,4.3701
8494,广子/n,1,2,0,1,4.3701
8495,烙铁/n,1,2,1,0,4.3701
8496,真不该/d,1,2,0,1,4.3701
8497,焚化/v,1,2,0,1,4.3701
8498,宗/q,1,2,1,0,4.3701
8499,生理/vn,1,2,0,1,4.3701
8500,谦逊/a,1,2,0,1,4.3701
8501,空想/n,1,2,0,1,4.3701
8502,烽火/n,1,2,0,1,4.3701
8503,完全正确/i,1,2,1,0,4.3701
8504,老吕头/nr,1,2,1,0,4.3701
8505,快快/d,1,2,1,0,4.3701
8506,高晋/j,1,2,1,0,4.3701
8507,火辣辣/z,1,2,1,0,4.3701
8508,麻酥酥/z,1,2,0,1,4.3701
8509,包住/v,1,2,1,0,4.3701
8510,正派/n,1,2,0,1,4.3701
8511,何之蓝/nr,1,2,0,1,4.3701
8512,苔/ng,1,2,0,1,4.3701
8513,自豪/n,1,2,0,1,4.3701
8514,如释重负/i,1,2,0,1,4.3701
8515,心安理得/i,1,2,0,1,4.3701
8516,信子/n,1,2,0,1,4.3701
8517,装有/b,1,2,1,0,4.3701
8518,香槟/n,1,2,1,0,4.3701
8519,无边无际/l,1,2,1,0,4.3701
8520,关了/p,1,2,1,0,4.3701
8521,军师/n,1,2,0,1,4.3701
8522,兜里/s,1,2,0,1,4.3701
8523,无助/v,1,2,0,1,4.3701
8524,柔情似水/i,1,2,0,1,4.3701
8525,可悲/a,1,2,0,1,4.3701
8526,铁匠/n,1,2,1,0,4.3701
8527,晋生君/nr,1,2,1,0,4.3701
8528,罪过/n,1,2,1,0,4.3701
8529,不论/c,1,2,0,1,4.3701
8530,审判者/n,1,2,1,0,4.3701
8531,浪费时间/n,1,2,0,1,4.3701
8532,豁然开朗/i,1,2,0,1,4.3701
8533,败坏/v,1,2,0,1,4.3701
8534,下坠/v,1,2,1,0,4.3701
8535,通体/n,1,2,0,1,4.3701
8536,茅子/n,1,2,0,1,4.3701
8537,江津/ns,1,2,1,0,4.3701
8538,冬寒/t,1,2,0,1,4.3701
8539,少见/n,1,2,0,1,4.3701
8540,冯唐/nr,1,2,0,1,4.3701
8541,幽怨/a,1,2,1,0,4.3701
8542,飞虫/n,1,2,0,1,4.3701
8543,无垠/a,1,2,0,1,4.3701
8544,几支/m,1,2,1,0,4.3701
8545,炽烈/a,1,2,0,1,4.3701
8546,深思/n,1,2,1,0,4.3701
8547,张皇失措/i,1,2,0,1,4.3701
8548,活不成/v,1,2,1,0,4.3701
8549,赤条条/z,1,2,0,1,4.3701
8550,精疲力尽/i,1,2,1,0,4.3701
8551,实地/n,1,2,0,1,4.3701
8552,英勇/nr,1,2,1,0,4.3701
8553,暗蓝色/n,1,2,1,0,4.3701
8554,直驰/v,1,2,0,1,4.3701
8555,疾走/v,1,2,1,0,4.3701
8556,乱撞/z,1,2,1,0,4.3701
8557,交际/n,1,2,0,1,4.3701
8558,这幅/r,1,2,0,1,4.3701
8559,黎培里/nr,1,2,1,0,4.3701
8560,便于/v,1,2,1,0,4.3701
8561,实体/n,1,2,0,1,4.3701
8562,红人/n,1,2,0,1,4.3701
8563,旅人/n,1,2,0,1,4.3701
8564,亚哥/ns,1,2,1,0,4.3701
8565,吵嚷/v,1,2,0,1,4.3701
8566,默不作声/l,1,2,1,0,4.3701
8567,费多尔/nrt,1,2,0,1,4.3701
8568,心弦/n,1,2,0,1,4.3701
8569,绞痛/n,1,2,0,1,4.3701
8570,最少/d,1,2,1,0,4.3701
8571,秀贞/nr,1,2,0,1,4.3701
8572,刺戟/n,1,2,1,0,4.3701
8573,褥单/n,1,2,1,0,4.3701
8574,观望/v,1,2,1,0,4.3701
8575,跄/x,1,2,0,1,4.3701
8576,无趣/n,1,2,1,0,4.3701
8577,酽/a,1,2,1,0,4.3701
8578,小两口/n,1,2,1,0,4.3701
8579,冷噤/n,1,2,0,1,4.3701
8580,响雷/n,1,2,0,1,4.3701
8581,阿毛/nr,1,2,1,0,4.3701
8582,拆信/v,1,2,1,0,4.3701
8583,疾/n,1,2,0,1,4.3701
8584,太师/n,1,2,1,0,4.3701
8585,打哈哈/nz,1,2,0,1,4.3701
8586,打定/v,1,2,0,1,4.3701
8587,船舱/n,1,2,1,0,4.3701
8588,k/x,1,2,1,0,4.3701
8589,隔扇/n,1,2,0,1,4.3701
8590,预告/v,1,2,1,0,4.3701
8591,漏洞/n,1,2,1,0,4.3701
8592,阿韦良/nr,1,2,0,1,4.3701
8593,敬烟/nr,1,2,1,0,4.3701
8594,报社/n,1,2,0,1,4.3701
8595,名誉/n,1,2,1,0,4.3701
8596,低头不语/i,1,2,1,0,4.3701
8597,扭脸/v,1,2,0,1,4.3701
8598,略微/d,1,2,1,0,4.3701
8599,扮演/v,1,2,0,1,4.3701
8600,柯斯嘉/nr,1,2,1,0,4.3701
8601,信心/n,1,2,1,0,4.3701
8602,十四颗/m,1,2,1,0,4.3701
8603,谏/vg,1,2,1,0,4.3701
8604,告诫/v,1,2,1,0,4.3701
8605,三四点/m,1,2,1,0,4.3701
8606,下班/v,1,2,1,0,4.3701
8607,真定/d,1,2,0,1,4.3701
8608,匣枪/n,1,2,0,1,4.3701
8609,上菜/n,1,2,1,0,4.3701
8610,香水味/n,1,2,0,1,4.3701
8611,四顾/d,1,2,1,0,4.3701
8612,解去/v,1,2,1,0,4.3701
8613,斗篷/n,1,2,1,0,4.3701
8614,极惨/a,1,2,0,1,4.3701
8615,利己主义/n,1,2,1,0,4.3701
8616,探进/v,1,2,0,1,4.3701
8617,掸帚/n,1,2,0,1,4.3701
8618,泼洒/a,1,2,0,1,4.3701
8619,坐回/v,1,2,1,0,4.3701
8620,加利福尼亚/ns,1,2,0,1,4.3701
8621,一沉/a,1,2,0,1,4.3701
8622,递过去/v,1,2,1,0,4.3701
8623,伊奇/nr,1,2,1,0,4.3701
8624,胡连生/nr,1,2,1,0,4.3701
8625,代价/n,1,2,1,0,4.3701
8626,玳瑁/n,1,2,0,1,4.3701
8627,扔给/v,1,2,0,1,4.3701
8628,用劲/v,1,2,0,1,4.3701
8629,抑住/v,1,2,0,1,4.3701
8630,二伯/nrt,1,2,1,0,4.3701
8631,谭功/nr,1,2,1,0,4.3701
8632,小娴/nr,1,2,1,0,4.3701
8633,萧/nr,1,2,1,0,4.3701
8634,散去/v,1,2,1,0,4.3701
8635,张凯/nr,1,2,0,1,4.3701
8636,一亮/a,1,2,1,0,4.3701
8637,奔去/v,1,2,0,1,4.3701
8638,环节/n,1,2,1,0,4.3701
8639,折返/v,1,2,0,1,4.3701
8640,抡/v,1,2,0,1,4.3701
8641,困觉/n,1,2,1,0,4.3701
8642,看定/v,1,2,0,1,4.3701
8643,低下去/v,1,2,1,0,4.3701
8644,双桥镇/nr,1,2,1,0,4.3701
8645,妞/ng,1,2,1,0,4.3701
8646,荣/ag,1,2,0,1,4.3701
8647,绒线/n,1,2,1,0,4.3701
8648,苇塘/n,1,2,1,0,4.3701
8649,扭曲/v,1,2,0,1,4.3701
8650,继代/v,1,2,1,0,4.3701
8651,大使/n,1,2,1,0,4.3701
8652,克/q,1,2,1,0,4.3701
8653,茫茫然/z,1,2,1,0,4.3701
8654,小宝宝/nr,1,2,1,0,4.3701
8655,黄澄澄/nr,1,2,0,1,4.3701
8656,土墩/n,1,2,0,1,4.3701
8657,白灵/nr,1,2,1,0,4.3701
8658,陆/nr,1,2,1,0,4.3701
8659,体育/vn,1,2,0,1,4.3701
8660,否/zg,1,2,1,0,4.3701
8661,史可法/nr,1,2,1,0,4.3701
8662,拦住/v,1,2,0,1,4.3701
8663,拿定/v,1,2,0,1,4.3701
8664,安娥/n,1,2,0,1,4.3701
8665,咬了一口/i,1,2,1,0,4.3701
8666,纠纷/n,1,2,1,0,4.3701
8667,伊娃/nr,1,2,1,0,4.3701
8668,办事处/n,1,2,1,0,4.3701
8669,低矮/a,1,2,0,1,4.3701
8670,庆云/ns,1,2,0,1,4.3701
8671,按捺不住/i,1,2,0,1,4.3701
8672,课本/n,1,2,0,1,4.3701
8673,按捺/v,1,2,0,1,4.3701
8674,挑起/v,1,2,0,1,4.3701
8675,鹿兆鹏/nr,1,2,0,1,4.3701
8676,挣开/v,1,2,0,1,4.3701
8677,倔强/a,1,2,1,0,4.3701
8678,嘻嘻哈哈/z,1,2,0,1,4.3701
8679,伶俐/a,1,2,0,1,4.3701
8680,绚烂/a,1,2,0,1,4.3701
8681,召唤/v,1,2,1,0,4.3701
8682,证章/n,1,2,1,0,4.3701
8683,青衣/n,1,2,1,0,4.3701
8684,捧住/v,1,2,0,1,4.3701
8685,帘/q,1,2,0,1,4.3701
8686,尝试/vn,1,2,1,0,4.3701
8687,h/eng,1,2,0,1,4.3701
8688,大浪/nz,1,2,0,1,4.3701
8689,日记本/n,1,2,1,0,4.3701
8690,小照/n,1,2,1,0,4.3701
8691,左顾右盼/i,1,2,0,1,4.3701
8692,联邦/n,1,2,1,0,4.3701
8693,炮口/n,1,2,0,1,4.3701
8694,烤鸭/n,1,2,1,0,4.3701
8695,掉进/v,1,2,0,1,4.3701
8696,怀表/v,1,2,0,1,4.3701
8697,霜降/n,1,2,0,1,4.3701
8698,克莱德/nr,1,2,1,0,4.3701
8699,南路/ns,1,2,0,1,4.3701
8700,规划/n,1,2,1,0,4.3701
8701,男士/n,1,2,0,1,4.3701
8702,荀/nr,1,2,1,0,4.3701
8703,军里/s,1,2,0,1,4.3701
8704,城内/s,1,2,0,1,4.3701
8705,宗/n,1,2,1,0,4.3701
8706,到期/d,1,2,1,0,4.3701
8707,十五年/m,1,2,1,0,4.3701
8708,林徽因/nr,1,2,0,1,4.3701
8709,汪绶/nr,1,2,0,1,4.3701
8710,喝得/v,1,2,1,0,4.3701
8711,学理/n,1,2,1,0,4.3701
8712,悲苦/an,1,2,0,1,4.3701
8713,流泻/v,1,2,1,0,4.3701
8714,四天/m,1,2,1,0,4.3701
8715,马子充/nr,1,2,0,1,4.3701
8716,第四天/m,1,2,1,0,4.3701
8717,桑蒂/nr,1,2,0,1,4.3701
8718,耶路/nr,1,2,0,1,4.3701
8719,提升/v,1,2,0,1,4.3701
8720,音量/n,1,2,0,1,4.3701
8721,轮流/n,1,2,0,1,4.3701
8722,短文/n,1,2,0,1,4.3701
8723,颇受/v,1,2,1,0,4.3701
8724,多拉/nrt,1,2,1,0,4.3701
8725,采之君/nr,1,2,1,0,4.3701
8726,间或/d,1,2,1,0,4.3701
8727,插身/v,1,2,0,1,4.3701
8728,十七岁/m,1,2,0,1,4.3701
8729,保住/v,1,2,1,0,4.3701
8730,哨兵/n,1,2,1,0,4.3701
8731,忽闪/z,1,2,0,1,4.3701
8732,颤颤地/z,1,2,1,0,4.3701
8733,半身/m,1,2,0,1,4.3701
8734,木船/n,1,2,1,0,4.3701
8735,黄头发/nr,1,2,0,1,4.3701
8736,支吾/v,1,2,0,1,4.3701
8737,收不到/v,1,2,0,1,4.3701
8738,体格/n,1,2,1,0,4.3701
8739,姨母/n,1,2,0,1,4.3701
8740,回寺/nz,1,2,1,0,4.3701
8741,小红/nr,1,2,0,1,4.3701
8742,不良/a,1,2,0,1,4.3701
8743,安德蕾/nr,1,2,1,0,4.3701
8744,试试看/v,1,2,1,0,4.3701
8745,样儿/n,1,2,0,1,4.3701
8746,气浪/n,1,2,1,0,4.3701
8747,汉斯/nz,1,2,0,1,4.3701
8748,情敌/n,1,2,1,0,4.3701
8749,改革/vn,1,2,0,1,4.3701
